route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
27,69162-1111100-0,13862275,"Kearny Mesa T.C.",0,East,92802,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862230,"Kearny Mesa T.C.",0,East,2703,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862201,"Kearny Mesa T.C.",0,East,2701,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862258,"Kearny Mesa T.C.",0,East,92801,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862187,"Kearny Mesa T.C.",0,East,2704,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862293,"Kearny Mesa T.C.",0,East,92803,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862217,"Kearny Mesa T.C.",0,East,2702,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862279,"Kearny Mesa T.C.",0,East,92802,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862234,"Kearny Mesa T.C.",0,East,2703,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862205,"Kearny Mesa T.C.",0,East,2701,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862262,"Kearny Mesa T.C.",0,East,92801,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862247,"Kearny Mesa T.C.",0,East,2705,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862191,"Kearny Mesa T.C.",0,East,2704,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862297,"Kearny Mesa T.C.",0,East,92803,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862221,"Kearny Mesa T.C.",0,East,2702,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862283,"Kearny Mesa T.C.",0,East,92802,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862238,"Kearny Mesa T.C.",0,East,2703,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862209,"Kearny Mesa T.C.",0,East,2701,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862266,"Kearny Mesa T.C.",0,East,92801,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862251,"Kearny Mesa T.C.",0,East,2705,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862195,"Kearny Mesa T.C.",0,East,2704,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862301,"Kearny Mesa T.C.",0,East,92803,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862225,"Kearny Mesa T.C.",0,East,2702,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862287,"Kearny Mesa T.C.",0,East,92802,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862242,"Kearny Mesa T.C.",0,East,2703,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862213,"Kearny Mesa T.C.",0,East,2701,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862270,"Kearny Mesa T.C.",0,East,92801,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862199,"Kearny Mesa T.C.",0,East,2704,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862229,"Kearny Mesa T.C.",0,East,2702,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862246,"Kearny Mesa T.C.",0,East,2703,27_2_71,1,2,Krny Msa T.C.
27,69162-1111100-0,13862200,"Pacific Beach",1,West,2701,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862257,"Pacific Beach",1,West,92801,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862186,"Pacific Beach",1,West,2704,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862292,"Pacific Beach",1,West,92803,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862216,"Pacific Beach",1,West,2702,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862278,"Pacific Beach",1,West,92802,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862233,"Pacific Beach",1,West,2703,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862204,"Pacific Beach",1,West,2701,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862261,"Pacific Beach",1,West,92801,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862190,"Pacific Beach",1,West,2704,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862296,"Pacific Beach",1,West,92803,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862220,"Pacific Beach",1,West,2702,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862282,"Pacific Beach",1,West,92802,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862237,"Pacific Beach",1,West,2703,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862208,"Pacific Beach",1,West,2701,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862265,"Pacific Beach",1,West,92801,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862250,"Pacific Beach",1,West,2705,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862194,"Pacific Beach",1,West,2704,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862300,"Pacific Beach",1,West,92803,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862224,"Pacific Beach",1,West,2702,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862286,"Pacific Beach",1,West,92802,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862241,"Pacific Beach",1,West,2703,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862212,"Pacific Beach",1,West,2701,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862269,"Pacific Beach",1,West,92801,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862254,"Pacific Beach",1,West,2705,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862198,"Pacific Beach",1,West,2704,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862304,"Pacific Beach",1,West,92803,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862228,"Pacific Beach",1,West,2702,27_3_72,1,2,Pac Bch
27,69162-1111100-0,13862245,"Pacific Beach",1,West,2703,27_3_72,1,2,Pac Bch
115,69162-1111100-0,13862668,"El Cajon Transit Ctr",0,East,11503,115_2_79,1,2,El Caj TC
115,69162-1111100-0,13862700,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862688,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862667,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862672,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862699,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862687,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862671,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862673,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862698,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862684,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862682,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862685,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862694,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862683,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862677,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862693,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862692,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862704,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862703,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862702,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862709,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862708,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862712,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862713,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862716,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862718,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862720,"El Cajon Transit Ctr",0,East,87201,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862722,"El Cajon Transit Ctr",0,East,84802,115_2_81,1,2,El Caj TC
115,69162-1111100-0,13862701,"SDSU",1,West,11502,115_3_80,1,2,SDSU
115,69162-1111100-0,13862678,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69162-1111100-0,13862665,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69162-1111100-0,13862670,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69162-1111100-0,13862689,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69162-1111100-0,13862679,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69162-1111100-0,13862666,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69162-1111100-0,13862669,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69162-1111100-0,13862690,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69162-1111100-0,13862676,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69162-1111100-0,13862674,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69162-1111100-0,13862675,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69162-1111100-0,13862691,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69162-1111100-0,13862680,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69162-1111100-0,13862681,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69162-1111100-0,13862686,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69162-1111100-0,13862697,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69162-1111100-0,13862695,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69162-1111100-0,13862696,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69162-1111100-0,13862705,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69162-1111100-0,13862706,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69162-1111100-0,13862707,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69162-1111100-0,13862711,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69162-1111100-0,13862710,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69162-1111100-0,13862714,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69162-1111100-0,13862715,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69162-1111100-0,13862717,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69162-1111100-0,13862719,"SDSU",1,West,87201,115_3_77,1,2,SDSU
115,69162-1111100-0,13862721,"SDSU",1,West,84802,115_3_77,1,2,SDSU
815,69162-1111100-0,13862726,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862759,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862783,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862817,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862728,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862761,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862785,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862819,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862730,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862763,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862787,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862821,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862732,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862765,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862789,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862823,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862734,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862767,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862791,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862825,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862736,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862769,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862793,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862827,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862738,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862771,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862795,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862829,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862740,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862773,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862797,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862831,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862742,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862775,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862799,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862833,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862744,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862777,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862801,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862835,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862746,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862779,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862803,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862837,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862748,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862781,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862805,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862839,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862750,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862807,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862752,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862809,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862754,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862811,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862756,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862813,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862815,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69162-1111100-0,13862724,"El Cajon Transit Ctr",1,West,86401,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862757,"El Cajon Transit Ctr",1,West,86402,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862725,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862758,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862782,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862816,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862727,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862760,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862784,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862818,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862729,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862762,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862786,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862820,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862731,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862764,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862788,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862822,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862733,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862766,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862790,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862824,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862735,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862768,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862792,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862826,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862737,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862770,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862794,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862828,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862739,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862772,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862796,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862830,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862741,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862774,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862798,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862832,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862743,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862776,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862800,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862834,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862745,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862778,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862802,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862836,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862747,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862780,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862804,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862838,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862749,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862806,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862751,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862808,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862753,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862810,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862755,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69162-1111100-0,13862812,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
816,69162-1111100-0,13862989,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862972,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862916,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862935,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862953,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13863010,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862993,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862976,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862920,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862939,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862957,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13863014,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862997,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862980,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862924,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862943,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862961,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13863018,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13863001,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862984,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862928,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862947,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862965,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13863022,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13863005,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862988,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69162-1111100-0,13862950,"El Cajon Transit Ctr",1,West,84802,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13863007,"El Cajon Transit Ctr",1,West,84805,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862990,"El Cajon Transit Ctr",1,West,84804,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862973,"El Cajon Transit Ctr",1,West,84803,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862917,"El Cajon Transit Ctr",1,West,84806,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862936,"El Cajon Transit Ctr",1,West,84801,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862954,"El Cajon Transit Ctr",1,West,84802,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13863011,"El Cajon Transit Ctr",1,West,84805,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862994,"El Cajon Transit Ctr",1,West,84804,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862977,"El Cajon Transit Ctr",1,West,84803,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862921,"El Cajon Transit Ctr",1,West,84806,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862940,"El Cajon Transit Ctr",1,West,84801,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13862958,"El Cajon Transit Ctr",1,West,84802,816_3_22,1,2,El Caj TC
816,69162-1111100-0,13863015,"El Cajon Transit Ctr",1,West,84805,816_3_22,1,2,El Caj TC
